obstacleDetectDistance,carLinearSpeed,carTurningSpeed,servoRange,finishTime
0.7570354,239,141,82,44.75
0.3586437,196,172,30,58.6875
0.2517546,206,139,79,56
0.4667673,138,193,71,51.3125
0.5661824,157,196,41,13.0625
0.5357491,239,203,71,569.9375
0.8812161,186,154,66,215
0.9969257,109,164,76,346.375
0.6484282,160,186,66,142.3125
0.1478938,183,106,87,29.0625
0.5536034,149,169,70,61.75
0.589699,229,110,71,20.4375
0.975633,227,194,48,70.1875
0.8894065,141,161,83,157.25
0.4689549,134,178,46,212.1875
0.3679273,205,167,80,39.5625
0.4730138,224,154,55,136.125
0.4257409,155,126,37,15.125
0.5626414,248,192,70,27.375
0.8633533,229,100,68,16.375
0.1547337,168,128,65,15.25
0.4662986,253,187,48,62.6875
0.4877427,228,192,77,259.75
0.1955944,171,108,70,39.4375
0.2839459,154,184,33,30.4375
0.8735581,239,137,55,32.3125
0.5931788,132,164,66,120.4375
0.1623009,128,203,62,68.5625
0.2038264,211,154,66,10.0625
0.3867307,228,118,44,104.5
0.2168674,143,224,69,76.6875
0.705159,214,176,79,79.9375
0.7884232,125,110,45,20.625
0.3837644,128,213,78,16.625
0.5876533,145,244,76,33.25
0.9606016,153,146,70,65.125
0.6804497,204,105,66,12.0625
0.619693,117,162,86,17.625
0.2428002,181,168,81,44.8125
0.7723666,169,105,51,123.375
0.659341,251,101,59,8.25
0.9749871,181,180,37,19.75
0.3647681,173,144,79,42.5
0.2089527,119,224,60,133.375
0.3908911,142,177,43,15.0625
0.3587501,209,158,87,124
0.8820689,111,144,79,35.25
0.7131178,222,153,44,36.25
0.472086,236,200,66,227.9375
0.610154,175,148,89,454.375
0.2815269,182,174,72,32.6875
0.498628,176,192,87,41.125
0.8920823,125,115,43,18.8125
0.582597,246,117,70,30.1875
0.1409206,123,103,72,37.8125
0.9884103,192,191,44,260.1875
0.2397677,118,116,58,68.8125
0.9917262,201,153,77,41.625
0.6169041,124,179,56,30.9375
0.2352498,142,136,72,249.3125
0.4646746,119,183,40,40.375
0.5851766,221,100,88,71.875
0.6812482,238,212,46,49.5
0.8983219,251,180,63,80.9375
0.8824438,156,188,47,464.375
0.3216987,149,246,77,37.625
0.3245721,129,116,41,18.75
0.3479021,223,190,80,49.625
0.9940377,130,119,62,207.4375
0.7516729,165,174,51,187.6875
0.1943261,119,254,76,55
0.1848591,142,198,86,56.4375
0.3572264,109,174,51,47.875
0.1440974,116,123,79,53.0625
0.4858097,202,180,75,51.3125
0.1842295,242,246,40,8.5625
0.4860669,146,102,86,19.25
0.3094641,246,160,89,62.5
0.353251,226,181,38,48.6875
0.1854909,148,110,78,45.75
0.6282876,203,152,76,203.5625
0.4799788,182,164,59,90.4375
0.5328413,209,249,84,71.9375
0.57634,208,180,52,67.375
0.2989768,181,206,65,181.8125
0.9449328,106,207,56,374.5625
0.972572,237,209,35,551.75
0.1622809,121,102,85,83.125
0.1918025,251,113,82,88.1875
0.5106839,103,106,35,65.75
0.5326295,239,124,71,49.8125
0.6820222,168,143,83,58.0625
0.9735245,153,210,61,585.9375
0.9589378,136,165,32,111.8125
0.338963,231,199,30,419.9375
0.1492907,248,188,51,58.8125
0.1779723,115,210,83,289.6875
0.6847034,157,166,36,107.6875
0.385251,250,172,45,25.875
0.3919053,177,144,32,51.125
0.7629134,156,176,35,36.875
0.9573474,242,132,58,15.1875
0.296628,244,112,52,11.375
0.9805823,120,185,47,33.5625
0.7394634,101,187,48,31.9375
0.4430189,219,130,61,90.5
0.75736,175,177,61,204.4375
0.2847525,247,146,66,13.375
0.3938869,216,142,68,38.75
0.4338173,191,185,34,10.75
0.1710888,140,194,64,265.625
0.458523,239,192,71,39.25
0.6380275,108,117,49,97.625
0.6787059,114,190,75,95.9375
0.8987746,124,122,43,30.75
0.2805527,115,147,80,236.5625
0.1674557,213,173,87,27
0.5561508,248,110,87,91.5625
0.6641434,218,169,40,163
0.3941951,184,190,73,44.4375
0.499206,182,163,86,11.6875
0.2510526,172,171,55,91.875
0.3313189,215,175,88,249.0625
0.2380356,137,160,83,44.375
0.9898129,190,201,46,195.25
0.9362361,161,206,77,107.625
0.2691431,222,246,80,31.125
0.4879549,162,137,87,42.75
0.1741706,195,230,77,58.3125
0.8501348,250,171,49,22.125
0.380029,215,184,83,67.25
0.1580839,253,133,43,33.875
0.4715772,173,102,39,110.5625
0.8094497,114,155,60,147.6875
0.2956928,125,128,57,43
0.3285938,101,154,46,42.5
0.1552194,134,119,85,56.4375
0.3907379,187,153,37,94.3125
0.7361836,109,145,40,36.1875
0.4255052,159,150,85,31.3125
0.5317215,252,188,88,35.3125
0.7961652,135,254,37,58.75
0.2122186,247,234,35,58.375
0.5594876,161,146,75,67.375
0.6776071,209,132,60,101.0625
0.7480422,154,183,42,38.4375
0.4769065,187,227,50,26.0625
0.2111843,199,107,52,31.875
0.9383212,194,132,31,10.375
0.36727,114,136,84,89.5625
0.6070482,187,122,70,13.8125
0.5535191,136,105,80,117.875
0.5817792,155,153,72,672.875
0.7678489,113,158,69,58.5625
0.7750874,170,135,87,24.125
0.4286851,105,115,45,100
0.424766,167,154,33,67.3125
0.3795963,213,103,52,13.75
0.2970082,197,131,63,35.3125
0.5281647,174,130,58,37.6875
0.955776,134,121,72,125.625
0.4698139,187,103,59,15.75
0.5848369,123,103,34,23.25
0.9978012,106,204,48,945.125
0.6852814,150,108,77,40.9375
0.362919,110,249,83,72.75
0.8367646,215,155,83,122.375
0.3817779,212,137,79,155.5
0.5907254,128,122,57,40.9375
0.3445169,130,181,38,16.625
0.5196037,183,185,79,50.875
0.2427196,194,144,57,51.5
0.7158914,177,103,88,44.25
0.4344241,106,188,37,295.6875
0.7375751,219,109,69,12
0.2901923,139,150,78,32.9375
0.662715,234,131,71,98.0625
0.3237676,125,229,58,53.8125
0.7738835,238,182,49,114.0625
0.1638,254,157,61,35.1875
0.8737453,243,112,59,39.375
0.147911,210,243,69,116.5
0.1691396,160,175,37,294.875
0.2592582,250,159,57,141.8125
0.9262002,245,196,84,122.5
0.1796559,220,148,44,77.4375
0.1912668,132,165,58,108.6875
0.2848183,217,174,42,19.875
0.1512577,170,215,80,69.125
0.8319179,134,243,52,20.9375
0.4894577,170,106,80,12
0.7618203,143,100,65,94.0625
0.2552412,195,252,85,50.5
0.421142,137,195,47,116.9375
0.1828636,114,219,68,131.625
0.4842158,230,235,52,27.375
0.2914767,219,127,68,154.0625
0.7605186,246,187,77,71.4375
0.7411859,230,179,40,47.375
0.9168416,222,149,79,21.25
0.5070587,235,165,83,93.9375
0.8359947,176,112,85,27.8125
0.7154796,246,240,49,40.5625
0.5503803,111,106,77,110.875
0.2956036,163,121,53,60.125
0.7542582,151,161,48,181.375
0.702576,116,189,47,109.25
0.3452798,179,189,88,52.3125
0.1634733,222,244,61,115.25
0.3583333,137,168,61,108.375
0.5006684,247,191,48,184.75
0.329133,103,175,81,272.75
0.3832027,246,217,43,81.3125
0.4441695,239,151,58,170.9375
0.4410734,215,153,87,52.75
0.6246632,217,155,33,189.6875
0.7966095,144,190,66,126.6875
0.8486735,164,227,33,33.4375
0.5218439,131,230,76,124.375
0.2610824,105,141,39,175.625
0.773352,101,111,58,26
0.641122,211,148,83,102.125
0.1808642,186,117,76,43.1875
0.1955918,157,151,85,52.875
0.5522242,159,123,68,45.8125
0.5761713,118,157,79,471.6875
0.8025199,109,232,82,40.5
0.9111416,251,115,37,78.4375
0.7564372,194,107,57,59.25
0.9253182,117,193,87,159.5
0.4954589,111,231,62,48.75
0.8772382,198,170,59,194.3125
0.2503499,199,101,70,14.1875
0.3288221,219,207,84,259.3125
0.3752229,208,226,73,10.25
0.4512764,150,114,50,230.9375
0.430174,141,168,84,81.0625
0.6981763,244,214,74,66.5
0.2416826,158,149,88,24
0.7973955,118,114,51,487.5
0.3278639,222,180,85,57
0.1183396,169,227,38,13.25
0.9481532,233,134,48,190.4375
0.8476046,240,184,56,18.125
0.158858,215,134,73,89.1875
0.5699784,248,147,51,99.4375
0.2414014,190,149,46,87.6875
0.3231038,214,147,51,45.0625
0.6583307,149,239,86,13.875
0.6602916,142,209,79,18.5
0.2817427,129,250,79,33.6875
0.3231476,120,162,30,135.6875
0.9817649,167,182,51,39.1875
0.4119463,208,180,42,26.25
0.4495711,125,151,79,386.25
0.6538118,241,142,51,277.3125
0.2716876,103,179,61,36.9375
0.7300199,206,161,64,87.0625
0.4123529,176,129,46,55.5625
0.8500889,238,239,78,23.1875
0.1744931,203,175,51,45.125
0.20158,155,218,57,43.5625
0.3105734,161,215,70,29.75
0.7656608,246,161,71,64.375
0.3360502,142,187,73,264.125
0.7999091,141,231,88,54.9375
0.4817129,153,167,50,92.375
0.3495253,105,109,83,52.25
0.1820335,217,237,46,74.75
0.4402395,163,130,75,30.875
0.1548562,151,199,78,57.5625
0.92077,218,201,51,141.3125
0.3066732,235,133,75,64.5625
0.2131779,248,150,83,8.4375
0.6957137,243,193,69,96.0625
0.7484908,244,179,77,93.625
0.7495474,118,206,67,79.25
0.3367152,202,216,47,10.125
0.5706813,239,189,39,47.6875
0.7256269,180,129,35,66.5
0.2280422,204,117,52,52.125
0.8749092,188,114,41,64.1875
0.416572,136,211,66,257.625
0.8940655,234,112,50,26.1875
0.9553552,149,198,71,631.25
0.185704,194,185,56,138.625
0.7901984,143,132,82,58.5625
0.4429831,152,155,70,36.375
0.3445338,214,200,38,21.3125
0.6925237,127,110,60,33.6875
0.5556282,117,128,86,92.5
0.8001474,193,135,62,23.25
0.9281923,221,133,52,16.6875
0.1471331,199,164,55,16.1875
0.1994279,128,168,49,45.1875
0.4025763,143,142,61,52.4375
0.6502911,100,186,81,20.8125
0.2002099,226,220,50,33.75
0.4574056,115,110,77,58.625
0.1596344,171,166,47,63.9375
0.9014999,176,172,75,65.3125
0.4565022,152,150,78,313.25
0.4452896,250,205,86,115.375
0.3436922,236,105,66,13.0625
0.82731,116,128,65,225.3125
0.7792876,217,176,77,171.5625
0.8061852,211,191,64,49.4375
0.4247246,117,106,37,38.375
0.8500948,134,103,52,58.4375
0.4204494,127,159,68,58.5625
0.7199278,250,161,40,65.1875
0.9695749,241,222,57,56.875
0.1403503,150,189,52,14.3125
0.2295185,243,175,71,20.375
0.1771275,174,231,70,29.25
0.4257944,167,133,81,34
0.407159,228,102,64,13.125
0.6962884,108,184,80,302.8125
0.2891803,155,148,84,65.1875
0.1587552,211,205,44,91
0.200083,156,150,67,83.3125
0.6538398,195,206,55,224.5625
0.2207242,133,154,41,295.875
0.2200239,200,211,88,54.9375
0.4369418,194,253,62,30.3125
0.6849952,200,105,81,13.0625
0.2023672,221,127,86,217.875
0.4249632,105,226,87,190.5625
0.2832132,252,248,35,49.875
0.335207,205,128,44,90.875
0.9206443,133,105,66,15.3125
0.4694913,118,199,85,603.4375
0.2688259,156,103,75,97.8125
0.4451716,164,168,38,43
0.4322024,147,214,84,68.8125
0.1632911,219,139,30,11.75
0.3670565,122,126,40,326.6875
0.5375777,236,151,66,157.375
0.3389588,160,115,48,23.1875
0.2697439,244,155,55,53.5
0.6704705,197,169,77,20
0.5350833,107,122,40,42.3125
0.710857,173,196,67,101.375
0.4368542,164,143,57,174.1875
0.7751701,221,201,58,39.4375
0.4897932,250,166,49,222.6875
0.7665222,102,114,48,53.375
0.2662853,112,186,49,142.625
0.580711,168,136,54,114.4375
0.2871221,248,102,58,11.9375
0.3320838,117,140,52,223.8125
0.5892814,171,138,33,34.25
0.7861185,203,129,69,110.5
0.1586398,144,229,87,48.875
0.6414457,238,182,72,17
0.7795898,140,135,73,41.125
0.967958,125,143,85,158.1875
0.2612715,234,120,39,32.375
0.867593,217,106,84,76.375
0.9275179,171,163,69,98.3125
0.4772964,179,140,44,54.5
0.9190158,110,156,44,31.125
0.1648157,141,251,84,122.75
0.2125393,143,228,78,34.875
0.1574396,252,137,86,32.4375
0.8665937,175,133,83,107.4375
0.875336,240,223,69,33.125
0.7725245,213,163,71,55.3125
0.8227781,159,216,73,245.625
0.1495463,176,113,45,92.5625
0.472371,236,132,68,16.6875
0.8595106,136,109,38,129.6875
0.988125,226,110,87,14.3125
0.7418954,217,133,34,136.3125
0.4026954,216,102,54,49.875
0.9389549,118,108,71,359.4375
0.7561306,252,197,46,823.5
0.7396371,203,224,83,69.75
0.4778853,137,159,67,111
0.3641801,175,137,44,60.3125
0.746004,181,182,75,21.5625
0.4009469,170,172,51,21.375
0.6139598,222,106,63,85.625
0.41351,242,158,81,21.75
0.6376708,130,132,60,164.9375
0.8907697,166,104,65,14
0.4150308,214,157,49,30.5
0.1720777,229,109,32,40
0.2692366,131,133,43,177
0.6574454,210,108,65,30.875
0.3753668,177,162,61,22.9375
0.157433,252,242,40,28.8125
0.9254274,225,141,74,48.5
0.725466,191,134,77,56.25
0.6901358,246,189,46,181.5
0.3994303,178,205,68,424
0.1483465,207,176,79,29.5
0.7193538,106,176,43,151.4375
0.6442189,221,163,34,60.1875
0.4895222,244,114,42,75.0625
0.9713419,138,181,76,122.375
0.3516694,103,239,81,105.8125
0.9658204,125,128,50,105.125
0.4120941,202,113,31,10.5625
0.8253078,105,185,78,121.25
0.5226386,113,146,34,36.5
0.3769803,205,177,85,28.9375
0.2549997,174,181,71,73.75
0.736617,144,113,65,218.375
0.3854064,109,230,46,57.3125
0.6715904,248,246,67,8.25
0.5120313,168,138,44,140
0.6241051,212,172,82,83.375
0.5116901,193,189,65,108.0625
0.5057743,177,142,89,45.625
0.41903,103,143,83,46.5
0.9293621,110,138,43,93.1875
0.4288125,233,170,54,92.25
0.4248697,127,150,78,71.25
0.5298984,240,152,30,232.9375
0.2595146,149,117,82,19.75
0.30378,131,189,65,109.9375
0.9196703,145,107,76,44.375
0.4715215,250,120,30,18.5
0.8811394,178,192,43,28.875
0.9142474,128,202,56,140.6875
0.9909987,171,107,78,98.0625
0.1605757,199,177,76,119.75
0.3573139,133,113,86,55.4375
0.2336204,173,112,73,29.75
0.4779017,162,126,63,118.375
0.8191794,117,164,50,67.25
0.6824325,245,125,72,26.9375
0.1437414,107,207,52,169.125
0.5540648,252,172,43,61.6875
0.3734093,176,122,30,16.25
0.6006595,185,105,34,26.125
0.1657508,202,239,48,125.25
0.7205574,217,155,74,193.875
0.4918012,146,117,52,62.8125
0.3058847,243,187,46,8.625
0.4083202,248,126,48,92.75
0.99906,161,112,53,17.125
0.957011,213,196,88,178
0.1560601,121,143,80,56.8125
0.5269324,154,245,63,56.1875
0.9112776,226,211,73,116.6875
0.4607049,123,118,61,164.75
0.899299,113,203,85,729.625
0.4918212,203,100,49,12.625
0.4373362,247,149,33,49.5625
0.9227633,114,137,34,30.8125
0.2401515,215,226,78,120.9375
0.4576771,210,110,45,23.5
0.3063579,253,195,56,15.875
0.486194,212,116,84,105.25
0.149148,241,250,49,55.375
0.5097557,184,187,64,223.625
0.7231621,201,176,82,67.3125
0.5911109,170,192,49,12.4375
0.2060423,116,142,79,158.6875
0.8718324,221,158,42,67.125
0.3217287,223,198,81,201.625
0.8606567,111,197,67,77.4375
0.9879736,107,113,41,68.5625
0.3242154,199,135,66,307.3125
0.6293948,193,105,52,76.4375
0.3331629,248,198,45,233.1875
0.2326801,126,191,46,361.75
0.8797988,250,158,75,16.5625
0.3053769,236,161,60,42.625
0.2051943,213,112,89,40.0625
0.7156894,198,218,50,37.1875
0.1923343,203,206,83,10.6875
0.6812646,204,199,69,306.9375
0.6476771,198,110,67,19.0625
0.7224571,223,199,73,540.875
0.6024784,127,155,59,296.875
0.1551734,152,176,79,46.625
0.8661212,139,118,37,83.8125
0.5944541,244,117,43,124.3125
0.849582,244,130,78,18.3125
0.5805662,118,174,59,83
0.9165305,111,203,49,567.0625
0.6591212,158,146,55,37.625
0.5505029,211,199,74,109.875
0.7704847,246,142,67,18.9375
0.228862,166,190,47,90.6875
0.5160857,123,109,65,53.6875
0.2072079,174,117,83,40.4375
0.8663583,171,188,83,144.4375
0.220818,112,134,33,63.4375
0.5045879,108,137,33,130.1875
0.1950499,170,225,50,65.625
0.4210934,127,168,54,16.5
0.5675337,152,113,39,40.9375
0.1609555,127,226,84,505.625
0.5473427,146,106,76,526.25
0.2602031,212,221,88,35.5
0.2680116,185,119,44,39.3125
0.1857935,206,238,39,47.8125
0.553336,230,114,40,20.625
0.7851102,216,131,31,25.875
0.416292,101,199,55,58.9375
0.2982538,199,135,65,21.625
0.1980027,193,161,42,13.25
0.4348434,225,134,42,68.25
0.1951284,123,249,75,126.125
0.7532842,155,132,54,59.8125
0.2476672,240,241,53,35.9375
0.76862,245,149,51,28.375
0.1467717,122,138,31,26.375
0.915447,215,224,84,43.5625
0.6815608,130,164,58,49.5
0.2688088,153,253,74,72.4375
0.6094128,116,115,82,37.5
0.8814748,122,244,71,41.9375
0.6843009,135,192,60,326.0625
0.6084906,240,143,66,24.25
0.9290971,176,248,51,11.375
0.3387576,152,180,71,115.4375
0.5745643,112,148,62,48.8125
0.6743758,129,143,64,16.5
0.3008497,136,151,31,75.375
0.3235297,212,109,49,13.25
0.2424202,210,107,41,41.75
0.764054,108,122,41,130.5
0.2061079,145,164,53,120.8125
0.3655342,253,201,57,88.4375
0.5059055,134,172,84,26.6875
0.7034193,206,252,36,30.8125
0.3151635,155,130,50,306.75
0.9668521,124,169,71,147.9375
0.3684217,111,199,47,19.125
0.6949161,115,101,82,37.75
0.3112303,170,119,32,17.0625
0.5126934,157,179,77,120
0.8204037,189,146,72,10.625
0.4835846,168,195,42,28.25
0.4445052,154,179,85,70.25
0.3416474,251,160,52,59.1875
0.3324338,131,139,58,30
0.5599194,165,176,57,33.5625
0.8916159,181,177,64,42
0.6211945,176,127,43,396.625
0.3604597,149,143,57,135.375
0.7917498,145,115,70,15.625
0.2524081,119,124,64,85.4375
0.5369313,251,134,74,38.25
0.3981802,112,165,54,45.125
0.2063136,246,149,71,41.625
0.2379829,136,100,34,27.5
0.1918863,199,112,84,27.6875
0.4810665,125,160,87,54.6875
0.9917286,182,143,37,43.875
0.558477,238,120,71,70.8125
0.3868815,157,115,54,36.625
0.4735443,125,215,74,53.8125
0.5255102,216,124,55,24.9375
0.4639554,228,205,34,195.875
0.5152544,244,202,40,731.625
0.135649,183,229,31,53.375
0.174667,208,160,79,207.625
0.1791724,203,121,65,32.0625
0.3360939,109,101,64,283.5
0.2448735,120,152,37,115.9375
0.6248124,123,109,36,55.8125
0.3985988,141,164,35,38.5625
0.2267024,128,228,86,36.75
0.206217,173,176,53,27.25
0.3804353,180,108,75,32.6875
0.9318225,142,172,46,47.0625
0.318311,157,162,88,13.5625
0.2196953,196,252,61,137
0.41486,133,183,34,188.75
0.2821772,110,159,79,270.25
0.8276255,170,204,70,11.9375
0.8152478,131,203,73,139.1875
0.9574443,113,144,44,35.125
0.5614195,137,156,36,42.8125
0.878704,112,119,81,78.625
0.4068616,173,133,59,82.25
0.1877874,178,113,67,45.25
0.8231233,100,148,77,51
0.99457,212,184,77,122.875
0.304547,217,197,48,40.5625
0.6690279,106,101,49,24.1875
0.2154483,222,132,82,295.4375
0.533182,151,195,60,334.125
0.367647,243,199,45,320.4375
0.1764489,144,197,66,38.5
0.8657903,100,124,52,45.8125
0.4337357,128,166,64,70.6875
0.7329924,172,107,39,34.625
0.4327771,201,119,55,118.4375
0.7682665,142,141,60,172.625
0.4067256,138,205,79,467
0.8568234,186,202,58,289.75
0.1466208,139,245,71,36.6875
0.2824819,133,157,75,114.1875
0.2402229,250,232,32,16.0625
0.451841,168,112,63,55.3125
0.474822,181,254,85,32.6875
0.5730554,183,135,59,39.8125
0.5142614,138,128,32,109.3125
0.8958135,204,205,33,206.5625
0.3323812,245,167,38,73.1875
0.5409019,223,115,63,24.8125
0.244841,246,117,53,30.1875
0.641332,152,170,34,32.5
0.1655884,101,159,54,20.75
0.8911281,120,188,54,59.875
0.8936838,124,135,53,166.875
0.1440448,150,134,70,57.3125
0.9590109,137,150,43,21.25
0.7593955,154,162,36,168.4375
0.1352365,243,156,78,50.25
0.6686524,198,146,46,80
0.7046161,240,134,86,104.875
0.8936008,120,180,56,218.5
0.4205111,132,136,55,44.6875
0.4236613,241,133,82,36.875
0.5355099,182,219,54,58.5
0.2307345,100,130,64,22.375
0.1716759,105,179,40,125.375
0.7805327,108,104,41,20.9375
0.9657553,219,102,53,57
0.3107743,126,144,60,59.1875
0.1748005,136,144,50,710.0625
0.2124884,203,112,38,15.0625
0.8060862,143,153,52,274.25
0.6515818,221,117,73,21.0625
0.8400265,120,147,31,38.375
0.9477267,251,165,79,32
0.5645357,250,145,55,19
0.9433329,170,144,62,24.8125
0.4725396,145,142,76,285.0625
0.6405059,120,175,31,49.5
0.8734747,248,111,43,13.125
0.8538222,119,121,87,24.25
0.3332168,208,192,37,226.6875
0.4421847,129,249,85,88.5625
0.4181224,142,158,60,198.25
0.8024083,149,217,30,73.6875
0.5640399,112,204,80,19.125
0.9780425,121,116,68,98.1875
0.149331,234,233,78,26.625
0.8525787,139,132,61,33.1875
0.9273751,229,205,84,8.75
0.5206749,194,173,63,197.75
0.211266,210,128,45,12.5625
0.4063215,181,114,48,48.3125
0.2729649,123,186,44,66.5
0.3563677,154,131,66,48.75
0.8683347,151,120,80,213.5625
0.649624,132,102,32,17.4375
0.4356126,218,131,89,94.3125
0.5851262,160,115,44,119.1875
0.2703174,214,107,83,9.5
0.9134545,166,135,49,18
0.843281,189,163,39,135.0625
0.7176087,221,194,81,24.5625
0.288567,144,203,77,153.75
0.2414749,167,233,61,42.3125
0.382546,165,178,38,43.5
0.7238364,120,111,54,37.625
0.1508004,179,199,86,13.875
0.4258466,191,123,76,25.625
0.1826712,109,117,83,27.625
0.6854297,193,128,78,89.9375
0.7322273,225,200,65,136.8125
0.3062356,159,136,38,12.9375
0.5184805,113,197,42,36.375
0.2721073,159,167,74,73.5625
0.6259538,177,189,87,235
0.6060097,248,150,39,33.625
0.9242107,253,144,87,34.0625
0.3013822,228,146,89,30.6875
0.6185953,159,190,81,365.3125
0.4436023,219,163,46,76.0625
0.2470021,111,233,62,46.6875
0.395638,248,118,46,31.6875
0.9952517,129,107,70,20.6875
0.8869388,208,149,65,62.625
0.9740885,159,155,53,44
0.8180875,230,175,42,495.1875
0.3946305,166,136,62,63.125
0.1420838,217,166,57,39.875
0.4367202,135,193,67,15.625
0.2350921,136,198,56,200.125
0.2912613,171,100,61,12.125
0.8357676,191,104,73,13.125
0.9563808,107,127,66,67
0.808011,103,155,82,320.625
0.316363,187,115,70,42.125
0.6832848,164,145,86,24.125
0.3924377,185,175,38,57.375
0.3828222,245,178,63,18.625
0.1476548,129,147,74,21.625
0.6524022,189,139,50,105.875
0.1361096,204,137,76,15
0.5203831,138,245,87,32.75
0.8386613,189,115,64,216.375
0.9355382,115,142,89,35.25
0.1945351,118,182,77,194.875
0.7031978,199,174,49,89
0.1581859,236,194,73,23.5
0.8884026,136,104,85,61
0.6893135,158,115,67,120
0.3913431,169,245,87,92.125
0.6801112,253,103,83,127.625
0.6806515,154,118,62,60.625
0.5249153,111,120,57,43.375
0.4186982,227,137,86,118.875
0.1473517,151,153,58,54.125
0.9455419,161,202,69,34.625
0.6853966,136,241,39,66.75
0.3452668,182,239,68,67
0.479222,238,172,55,184.25
0.6044193,139,197,70,76.5
0.2471637,236,173,80,23
0.9096144,184,172,75,30.25
0.1379313,234,172,50,12.75
0.5143797,124,103,84,124.875
0.4441163,220,183,50,53.625
0.4529045,253,179,66,9.875
0.7086974,150,120,55,21.625
0.9536222,145,228,58,60.625
0.2813051,124,171,44,138.375
0.6541134,118,180,72,122
0.3387232,123,119,54,21.125
0.9006974,131,204,41,265.375
0.4819851,176,144,43,58.75
0.1762297,240,160,42,19.125
0.8215921,177,134,56,58.75
0.4460058,100,201,37,256.5
0.6547449,112,116,60,72.625
0.8636008,241,107,56,24.625
0.5022365,141,121,42,47.875
0.1841588,197,203,86,53.25
0.4441063,182,192,47,24.25
0.1992015,170,222,40,95.125
0.5058654,162,209,73,224.875
0.23096,202,170,72,43.75
0.3957493,236,152,59,26.625
0.5660527,235,171,58,26.125
0.4338702,213,194,58,138.375
0.4163478,223,148,63,170.625
0.2572441,134,104,56,72.5
0.9258184,224,228,58,48.75
0.6348191,178,173,79,43.5
0.1689321,185,209,71,107
0.9942349,101,152,56,72.25
0.7618631,252,105,41,27.75
0.456024,226,107,63,10.875
0.7481886,138,118,42,55.125
0.5090258,159,104,56,16.25
0.900789,213,118,81,14.75
0.8069761,147,114,57,40.5
0.1616049,184,130,36,43.625
0.559691,168,175,47,25.5
0.2634708,203,125,61,25.5
0.4140311,201,164,78,31.875
0.9809239,182,134,76,122.875
0.7552572,168,112,70,13.375
0.5679823,166,168,52,69.5
0.3472421,147,118,37,21.375
0.7970516,135,129,82,60.75
0.5782031,233,189,30,79.875
0.9598626,252,153,59,84.875
0.4711511,125,122,49,180.5
0.6685727,102,220,84,206.625
0.7454061,207,120,79,173.5
0.1629854,179,194,36,190.625
0.8241871,193,243,57,34.25
0.1373501,210,175,41,34.25
0.7806634,147,113,54,19.5
0.6016916,187,112,81,92.875
0.5947198,252,141,81,93.625
0.6864676,244,144,33,16.625
0.7022576,156,133,57,197.75
0.4275623,211,101,40,12.375
0.2232611,159,223,73,46.625
0.3109131,152,211,68,37
0.1939665,242,150,46,38.375
0.4760151,147,174,30,103.125
0.3716562,103,152,53,66.125
0.6844861,138,134,30,58.125
0.2008101,101,100,80,66.75
0.9382959,198,118,31,33.625
0.5747547,100,192,54,274
0.5585227,179,172,66,27.875
0.6777412,181,177,55,68.875
0.594283,147,205,78,234.75
0.657344,164,170,48,217.125
0.1421944,197,135,64,34
0.2135556,129,162,43,59.625
0.4616801,151,152,56,74.25
0.3865233,208,153,37,595.125
0.3884825,172,191,86,133.75
0.3061184,184,102,30,16.5
0.6371894,178,154,60,35.5
0.6031573,168,212,43,12.5
0.9239257,196,108,74,12.5
0.3225321,170,132,84,86.625
0.4799521,153,157,51,56.125
0.9263124,116,154,48,58.75
0.9794865,147,112,53,190.875
0.3408189,208,223,57,98.375
0.6540694,124,116,73,42.875
0.308601,244,184,88,15.625
0.4087603,153,190,70,45.875
0.6742585,104,115,55,387.375
0.7753271,152,100,77,15.25
0.3913666,129,111,81,41
0.2658247,135,185,67,121.125
0.9065863,164,170,69,95
0.7195579,252,157,60,44.5
0.4659328,206,166,44,33.625
0.2677435,113,203,46,565.5
0.1377324,196,200,87,46.125
0.5860828,189,143,47,234.25
0.8186681,112,162,78,98.375
0.4487305,249,176,47,29.125
0.7625375,249,176,79,19
0.6018815,101,155,84,152.125
0.5972736,176,225,77,17.875
0.2383429,248,159,79,56.125
0.321905,167,184,35,50.875
0.7011709,211,166,43,296.5
0.8054623,211,189,68,19.375
0.2090269,201,121,68,45.25
0.3770947,206,133,38,129.5
0.6756365,103,111,84,242.25
0.1842517,190,216,75,30.375
0.8070353,169,216,82,240.875
0.4378398,145,163,80,431.75
0.8047208,249,163,87,221.625
0.6573787,212,203,60,198.75
0.4947825,166,251,77,35.625
0.8733376,239,135,32,48.375
0.8882294,145,195,63,37.625
0.5651582,210,163,83,29.75
0.908233,149,148,58,47.5
0.2124674,250,161,46,35.5
0.4932332,169,235,85,42
0.1502504,246,142,51,38.625
0.4119544,241,108,37,11.875
0.5299841,134,156,40,15.625
0.7287793,135,160,72,39.125
0.2619566,153,195,48,161.625
0.250302,100,172,65,20.875
0.8516673,233,173,86,50.5
0.5933462,181,176,57,92.375
0.6742375,223,106,47,217.75
0.1005987,248,203,81,8.625
0.7624982,208,163,73,14.5
0.5324063,192,153,84,139.375
0.8499614,187,164,56,32
0.6431597,145,161,74,49.125
0.4234026,106,202,56,191.625
0.3064497,125,221,50,64.375
0.5035822,212,250,84,29.125
0.6233519,212,123,61,93.5
0.388765,212,196,36,39.875
